target,income,credit,annuity,ext_score,age,credit_income_ratio,risk_score,risk_segment,income_bin
0,225000.0,675000.0,53460.0,0.3806976310190442,39,3.0,0.5571711844904779,High Risk,High
0,90000.0,337500.0,16875.0,0.5897895650978683,32,3.75,0.46260521745106586,Medium Risk,Very Low
0,162000.0,582804.0,24822.0,0.5879657390151519,40,3.5975555555555556,0.4532716187938084,Medium Risk,Medium
0,139500.0,900000.0,38263.5,0.6341473541852426,50,6.451612903225806,0.4912843874235078,Medium Risk,Medium
0,135000.0,1546020.0,45333.0,0.6430417839871518,38,11.452,0.5194428104164834,High Risk,Low
0,202500.0,121500.0,13707.0,0.4336595919853304,46,0.6,0.09670798178511261,Low Risk,High
0,54000.0,153504.0,15084.0,0.4436567476978055,59,2.8426666666666667,0.5285035836245181,High Risk,Very Low
0,225000.0,509400.0,40243.5,0.3819345435699317,32,2.264,0.5122958942927727,Medium Risk,High
1,90000.0,207396.0,16384.5,0.4364065751671425,31,2.3044,0.48802098077261696,Medium Risk,Very Low
0,225000.0,405000.0,20250.0,0.5513288480137001,47,1.8,0.37566890932648334,Low Risk,High
0,270000.0,1319269.5,37809.0,0.41273822184134645,31,4.886183333333333,0.5602399413844091,High Risk,Very High
0,157500.0,810000.0,23814.0,0.37091375166785895,31,5.142857142857143,0.5864497908327373,High Risk,Medium
0,112500.0,180000.0,9000.0,0.426841494627566,47,1.6,0.415079252686217,Low Risk,Very Low
0,135000.0,472500.0,46863.0,0.5949535350548628,42,3.5,0.48623561342494953,Medium Risk,Low
0,202500.0,814041.0,28840.5,0.19771789083346317,28,4.019955555555556,0.6549978082848632,High Risk,High
0,112500.0,450000.0,22018.5,0.25565270334696466,27,4.0,0.6363176483265176,High Risk,Very Low
0,202500.0,355536.0,18283.5,0.26799876192105976,23,1.7557333333333334,0.5131896240347448,Medium Risk,High
0,202500.0,790830.0,62613.0,0.6645698462591805,32,3.9053333333333335,0.45273705024016053,Medium Risk,High
0,157500.0,612612.0,31279.5,0.3518569958326212,30,3.8896,0.5866627484843475,High Risk,Medium
0,202500.0,837000.0,27202.5,0.5137077971370627,35,4.133333333333334,0.49743212293684497,Medium Risk,High
0,153000.0,399559.5,31050.0,0.4428421829766737,31,2.6115,0.5042906360516164,Medium Risk,Medium
0,369000.0,1436850.0,42142.5,0.7210636285166206,57,3.8939024390243904,0.3852661164284817,Low Risk,Very High
1,112500.0,278505.0,20394.0,0.30950581781262837,23,2.4756,0.5603203475163712,High Risk,Very Low
1,157500.0,273636.0,15835.5,0.3406447486286753,65,1.7373714285714286,0.47711154904161174,Medium Risk,Medium
0,292500.0,949500.0,40230.0,0.4650310981123285,39,3.246153846153846,0.5025750816401537,Medium Risk,Very High
0,292500.0,1971072.0,68512.5,0.7270294291876392,56,6.738707692307693,0.43881251756910805,Medium Risk,Very High
0,49500.0,113760.0,7731.0,0.600767974391494,35,2.2981818181818183,0.40031440175707234,Low Risk,Very Low
0,76500.0,247500.0,12375.0,0.39294848399607635,23,3.235294117647059,0.5431514264511597,High Risk,Very Low
0,225000.0,270000.0,13500.0,0.3718093760737869,28,1.2,0.3760953119631066,Low Risk,High
0,225000.0,1350000.0,39474.0,0.5213318174285657,33,6.0,0.5244220912857172,High Risk,High
0,157500.0,545040.0,26640.0,0.6723214643080038,43,3.4605714285714284,0.4109769542019143,Low Risk,Medium
0,166500.0,675000.0,32602.5,0.25758904338107835,27,4.054054054054054,0.636367640471623,High Risk,Medium
0,108000.0,500211.0,26779.5,0.5999421593088241,40,4.631583333333333,0.48484792107727914,Medium Risk,Very Low
0,90000.0,199467.0,8253.0,0.48901578946228536,26,2.2163,0.43847136890645155,Medium Risk,Very Low
0,90000.0,135000.0,8284.5,0.6695827808725178,41,1.5,0.28361860956374113,Low Risk,Very Low
0,270000.0,1256400.0,36864.0,0.42230550237698194,27,4.653333333333333,0.5516840014380611,High Risk,Very High
0,112500.0,227520.0,18103.5,0.40523229453982745,28,2.0224,0.48122924513514953,Medium Risk,Very Low
0,270000.0,1113840.0,57001.5,0.56787130589623,32,4.125333333333334,0.4855662841344103,Medium Risk,Very High
0,103500.0,275040.0,12951.0,0.7001890163346012,46,2.657391304347826,0.36203890863215304,Low Risk,Very Low
0,135000.0,862560.0,25218.0,0.44641115810199317,29,6.389333333333333,0.5672011655232938,High Risk,Low
0,157500.0,521280.0,27423.0,0.5016847183196927,42,3.3097142857142856,0.4933382327896406,Medium Risk,Medium
0,216000.0,2013840.0,55507.5,0.28528286138499453,38,9.323333333333334,0.676577069784204,High Risk,High
0,234000.0,594121.5,25299.0,0.7280804225514595,58,2.5389807692307693,0.3394252160756686,Low Risk,Very High
0,130500.0,220500.0,26298.0,0.4405805784867152,29,1.6896551724137931,0.44246213862434125,Medium Risk,Low
0,112500.0,277969.5,15651.0,0.5781941805990782,60,2.47084,0.417310711160693,Low Risk,Very Low
0,292500.0,838453.5,35653.5,0.6619487105636656,49,2.8665076923076924,0.3887471395912144,Low Risk,Very High
0,180000.0,168102.0,16753.5,0.7441865653064431,41,0.9339,0.1252881805655385,Low Risk,Medium
0,247500.0,360000.0,18000.0,0.5336752205068849,41,1.4545454545454546,0.3414578442920121,Low Risk,Very High
1,180000.0,723996.0,30802.5,0.5252493410394327,35,4.0222,0.4970142820435575,Medium Risk,Medium
0,180000.0,291384.0,22878.0,0.594830003948407,41,1.6188,0.3426825369435133,Low Risk,Medium
0,90000.0,135000.0,8284.5,0.4490248886573222,35,1.5,0.39389755567133883,Low Risk,Very Low
0,112500.0,481176.0,23278.5,0.6510326556149795,53,4.27712,0.44572701679822624,Medium Risk,Very Low
0,180000.0,640080.0,31261.5,0.5297728697526628,28,3.556,0.485484110680474,Medium Risk,Medium
0,216000.0,1197000.0,33048.0,0.5678596590425057,36,5.541666666666667,0.4925348321328825,Medium Risk,High
1,144000.0,942300.0,36643.5,0.26645550074068164,45,6.54375,0.6718207274233554,High Risk,Medium
0,157500.0,152820.0,16587.0,0.4575032891449224,38,0.9702857142857143,0.2831239334184525,Low Risk,Medium
0,166500.0,808650.0,26217.0,0.586096713121311,41,4.856756756756757,0.47667391930452524,Medium Risk,Medium
0,247500.0,1528200.0,53248.5,0.5301989136769031,28,6.174545454545455,0.5293430616324768,High Risk,Very High
0,315000.0,288873.0,16258.5,0.5710861175069447,42,0.9170571428571429,0.19764642143826783,Low Risk,Very High
0,315000.0,697500.0,29682.0,0.6378797147770573,41,2.2142857142857144,0.3644219859294437,Low Risk,Very High
0,225000.0,1363500.0,47394.0,0.5636040727971744,38,6.06,0.5108210131063633,Medium Risk,High
0,58500.0,508495.5,20295.0,0.6779042261264417,62,8.69223076923077,0.49591892255520187,Medium Risk,Very Low
0,81000.0,314100.0,17167.5,0.4854582318939227,38,3.8777777777777778,0.52229587609379,High Risk,Very Low
0,135000.0,481500.0,23292.0,0.6541582278599386,37,3.566666666666667,0.4233154032039871,Low Risk,Low
0,112500.0,641173.5,28372.5,0.594223270466275,47,5.69932,0.500690506215316,Medium Risk,Very Low
0,495000.0,1446696.0,52092.0,0.6170823654454893,50,2.922618181818182,0.4098584017548889,Low Risk,Very High
0,292500.0,260640.0,28066.5,0.44076059635140136,38,0.8910769230769231,0.26213920033683646,Low Risk,Very High
0,157500.0,1256400.0,36864.0,0.4230222951997105,35,7.977142857142857,0.5976928311148398,High Risk,Medium
0,337500.0,1237554.0,43974.0,0.5992504534423125,44,3.6668266666666667,0.4446188282194766,Medium Risk,Very High
0,202500.0,585000.0,29250.0,0.4248664750023436,55,2.888888888888889,0.5126094975415632,Medium Risk,High
0,135000.0,539100.0,22968.0,0.5014029311349711,62,3.993333333333333,0.5081999924180458,Medium Risk,Low
0,135000.0,545040.0,28350.0,0.21195790495939848,32,4.037333333333334,0.661714574600882,High Risk,Low
0,432000.0,284400.0,16456.5,0.6834058100571075,65,0.6583333333333333,0.010219642439800634,Low Risk,Very High
0,180000.0,904500.0,26446.5,0.48469739845720544,35,5.025,0.5273348082340839,High Risk,Medium
0,180000.0,592560.0,40216.5,0.2450936866945629,30,3.292,0.6310081445020502,High Risk,Medium
0,59400.0,113760.0,6480.0,0.6451824369110527,52,1.915151515151515,0.34258139374240226,Low Risk,Very Low
0,225000.0,640080.0,29970.0,0.41349442630691097,56,2.8448,0.5144372187925513,High Risk,High
0,112500.0,521280.0,23089.5,0.6326453392224245,44,4.6336,0.45998085525066623,Medium Risk,Very Low
0,175500.0,219042.0,17433.0,0.44548565633998694,39,1.248102564102564,0.35675897696326864,Low Risk,Medium
0,67500.0,202500.0,10125.0,0.46673152245256144,30,3.0,0.49663423877371926,Medium Risk,Very Low
0,225000.0,225000.0,10489.5,0.5077968676813124,46,1.0,0.2554255661593438,Low Risk,High
0,270000.0,894249.0,32251.5,0.4129510898248825,45,3.3120333333333334,0.5268356565649995,High Risk,Very High
0,225000.0,450000.0,29430.0,0.2837042069742267,51,2.0,0.5343078965128866,High Risk,High
0,166500.0,1129500.0,31059.0,0.6161444974661846,39,6.783783783783784,0.4850127518052947,Medium Risk,Medium
0,117000.0,599778.0,25542.0,0.4441950357976972,47,5.126307692307693,0.5630423675510755,High Risk,Low
0,202500.0,420588.0,38704.5,0.4592642455595672,27,2.0769777777777776,0.46415390364037107,Medium Risk,High
0,211500.0,473760.0,53581.5,0.5817960318850287,34,2.24,0.4258414977352972,Low Risk,High
0,585000.0,1024740.0,52452.0,0.5590786297510383,62,1.7516923076923077,0.36713003831125546,Low Risk,Very High
0,180000.0,270000.0,13500.0,0.32114945453305727,35,1.5,0.45442527273347133,Medium Risk,Medium
0,165798.0,1822500.0,50116.5,0.5723233990252833,29,10.992291824991858,0.547001339526832,High Risk,Medium
0,162000.0,225000.0,6066.0,0.48993934430516184,42,1.3888888888888888,0.346519216736308,Low Risk,Medium
0,135000.0,157500.0,7875.0,0.33669743193717344,22,1.1666666666666667,0.38617509355522284,Low Risk,Low
0,135000.0,1078200.0,28570.5,0.37703821808363713,34,7.986666666666666,0.6162449532842804,High Risk,Low
0,99000.0,393543.0,20223.0,0.24427658765518667,38,3.9751818181818184,0.6432480054632547,High Risk,Very Low
0,90000.0,334152.0,14845.5,0.5153141936107909,32,3.7128,0.49453135180481794,Medium Risk,Very Low
0,310500.0,781920.0,25542.0,0.676022913318374,56,2.5182608695652173,0.35931088299971287,Low Risk,Very High
0,117000.0,254700.0,30357.0,0.6403454057135892,51,2.1769230769230767,0.39391041755636114,Low Risk,Low
0,180000.0,679441.5,27076.5,0.7581431669475189,64,3.774675,0.37153637545647955,Low Risk,Medium
0,315000.0,514602.0,50130.0,0.5905072185108696,36,1.633657142857143,0.3529378989670084,Low Risk,Very High
0,157500.0,397332.0,31522.5,0.3882831176607775,25,2.522742857142857,0.5269688283089736,High Risk,Medium
0,382500.0,1907010.0,66415.5,0.571836313871719,50,4.985647058823529,0.4886361707535909,Medium Risk,Very High
0,112500.0,182286.0,17887.5,0.5649962553278336,55,1.62032,0.36415325971635376,Low Risk,Very Low
0,180000.0,781920.0,28215.0,0.6025279711893303,52,4.344,0.46102524092467184,Medium Risk,Medium
0,225000.0,728460.0,73651.5,0.6259411591639484,28,3.2376,0.45983618987688424,Medium Risk,High
0,202500.0,675000.0,28597.5,0.5165408538382217,64,3.3333333333333335,0.4799740175253336,Medium Risk,High
0,202500.0,755190.0,38740.5,0.3858512783408155,27,3.7293333333333334,0.5648932509102342,High Risk,High
0,90000.0,225000.0,20637.0,0.5275839885551797,29,2.5,0.46206800572241014,Medium Risk,Very Low
0,157500.0,675000.0,34596.0,0.4261970180097339,28,4.285714285714286,0.5608329195665617,High Risk,Medium
0,225000.0,1125000.0,32895.0,0.3770246394763499,41,5.0,0.5807276802618251,High Risk,High
0,202500.0,1170000.0,37741.5,0.6416645776523685,40,5.777777777777778,0.46452018980629434,Medium Risk,High
0,180000.0,247500.0,12375.0,0.6906262060897291,41,1.375,0.2502550787733172,Low Risk,Medium
0,180000.0,450000.0,22018.5,0.35651474197116123,35,2.5,0.5262076290144193,High Risk,Medium
0,157500.0,1212700.5,33475.5,0.4285682341798494,30,7.699685714285715,0.5892618250662089,High Risk,Medium
0,144000.0,201469.5,12456.0,0.6810877397512334,56,1.39909375,0.26233161425473556,Low Risk,Medium
0,135000.0,545040.0,26640.0,0.4728575808351571,32,4.037333333333334,0.5287314033296693,High Risk,Low
0,180000.0,1350000.0,46926.0,0.5010168451170807,48,7.5,0.5616315774414596,High Risk,Medium
0,126000.0,592560.0,32274.0,0.4993944840190096,23,4.702857142857143,0.5377403209135988,High Risk,Low
0,135000.0,492862.5,17833.5,0.45295783645035465,38,3.6508333333333334,0.5177680619163428,High Risk,Low
0,112500.0,942300.0,27679.5,0.40557171269431197,36,8.376,0.6106055247416692,High Risk,Very Low
0,135000.0,56034.0,4554.0,0.4211293316901649,55,0.41506666666666664,-0.12659345693620577,Low Risk,Low
0,76500.0,288562.5,27810.0,0.4031858105174648,43,3.7720588235294117,0.5915808133515187,High Risk,Very Low
0,157500.0,416052.0,12744.0,0.5412008992583495,45,2.6416,0.4320148726863051,Medium Risk,Medium
0,360000.0,1506816.0,54121.5,0.5221616331014578,53,4.1856,0.4973123715226656,Medium Risk,Very High
0,157500.0,440784.0,28300.5,0.5651217311113929,49,2.7986285714285715,0.44618091630830686,Medium Risk,Medium
0,112500.0,454500.0,33201.0,0.582698282667833,27,4.04,0.49341743292350926,Medium Risk,Very Low
0,225000.0,450000.0,21649.5,0.5615819187651957,48,2.0,0.3884530406174021,Low Risk,High
0,112500.0,180000.0,9000.0,0.6313793342148303,28,1.6,0.31281033289258486,Low Risk,Very Low
0,157500.0,855000.0,47740.5,0.5817792655061681,31,5.428571428571429,0.5144700664950362,High Risk,Medium
0,144000.0,450000.0,22018.5,0.415853724666674,28,3.125,0.526654387666663,High Risk,Medium
0,306000.0,1057657.5,54130.5,0.5126284817740968,64,3.4563970588235295,0.4922695872411778,Medium Risk,Very High
0,112500.0,808650.0,23773.5,0.6337486389227294,51,7.188,0.4836534534935602,Medium Risk,Very Low
0,202500.0,543037.5,43033.5,0.4554347767035804,33,2.6816666666666666,0.5029141067107055,Medium Risk,High
1,135000.0,508495.5,24592.5,0.3173306073650371,37,3.7666333333333335,0.5981213071134472,High Risk,Low
0,135000.0,1078200.0,31653.0,0.696008932428858,53,7.986666666666666,0.46132626277833677,Medium Risk,Low
0,76500.0,675000.0,21906.0,0.38210488272077275,31,8.823529411764707,0.6322181468749077,High Risk,Very Low
0,135000.0,276277.5,21825.0,0.6038058621328176,35,2.0465,0.3838386602683904,Low Risk,Low
0,90000.0,270000.0,13500.0,0.639484401371166,50,3.0,0.41025779931441697,Low Risk,Very Low
0,157500.0,314055.0,17167.5,0.27281635207292415,38,1.994,0.5349404699013515,High Risk,Medium
0,157500.0,1546020.0,45328.5,0.7433134183221134,54,9.816,0.45534094365067923,Medium Risk,Medium
0,135000.0,417024.0,21451.5,0.5841358175761295,39,3.0890666666666666,0.44259537850475295,Medium Risk,Low
0,270000.0,1569285.0,62365.5,0.5901992108973804,47,5.812166666666666,0.4994811979426632,Medium Risk,Very High
0,243000.0,1227901.5,46899.0,0.627089758969062,43,5.053092592592592,0.46568553753181763,Medium Risk,Very High
0,112500.0,673875.0,19440.0,0.6384431414221017,60,5.99,0.465254956834859,Medium Risk,Very Low
0,157500.0,225000.0,20952.0,0.44691242149968274,36,1.4285714285714286,0.39314950353587297,Low Risk,Medium
0,90000.0,270000.0,12024.0,0.41655253961810507,31,3.0,0.5184437301909475,High Risk,Very Low
1,293418.0,2069221.5,59301.0,0.5168098292466229,45,7.052128703760506,0.5394755717588088,High Risk,Very High
0,144000.0,331834.5,12424.5,0.4769609087578352,57,2.30440625,0.44859041706641123,Medium Risk,Medium
0,360000.0,1288350.0,37669.5,0.6519694239664963,34,3.57875,0.4111146357289419,Low Risk,Very High
0,630000.0,315000.0,15750.0,0.7840917462787846,37,0.5,-0.1870458731393923,Low Risk,Very High
0,157500.0,819792.0,34731.0,0.5983111716893966,58,5.205028571428572,0.48731070007033517,Medium Risk,Medium
0,283500.0,360000.0,18418.5,0.5144986908501,25,1.2698412698412698,0.3194943053686008,Low Risk,Very High
0,99000.0,566055.0,16681.5,0.7054806355186781,46,5.717727272727273,0.4284912825268522,Low Risk,Very Low
0,162000.0,95940.0,10462.5,0.5013890766252932,36,0.5922222222222222,0.0556555242264403,Low Risk,Medium
0,252000.0,1260702.0,38353.5,0.45081213383370233,36,5.002785714285714,0.545066628754744,High Risk,Very High
0,99000.0,630000.0,18549.0,0.6108244451483701,61,6.363636363636363,0.48491764755568506,Medium Risk,Very Low
0,135000.0,315000.0,15750.0,0.6234012544239453,47,2.3333333333333335,0.383061277549932,Low Risk,Low
0,157500.0,157500.0,16839.0,0.531974282394413,27,1.0,0.25539571594565064,Low Risk,Medium
0,90000.0,254700.0,27558.0,0.5880449706963377,40,2.83,0.461210447514022,Medium Risk,Very Low
0,360000.0,1575000.0,43312.5,0.7005814711026207,37,4.375,0.40520033587726106,Low Risk,Very High
0,94500.0,545040.0,25537.5,0.48686904124710656,62,5.767619047619047,0.5585985673804725,High Risk,Very Low
0,270000.0,142200.0,7047.0,0.6970744325016329,39,0.5266666666666666,-0.11293746941537336,Low Risk,Very High
0,220500.0,1639057.5,60871.5,0.6307628536780917,60,7.433367346938775,0.4994722583378541,Medium Risk,High
0,315000.0,260640.0,28197.0,0.7317954433823637,39,0.8274285714285714,0.08943607467819462,Low Risk,Very High
0,360000.0,1018750.5,96858.0,0.7366521073192764,41,2.8298625,0.37947172843224786,Low Risk,Very High
0,450000.0,528633.0,39654.0,0.6106545676716159,30,1.17474,0.25692105857187375,Low Risk,Very High
0,135000.0,553581.0,31041.0,0.6803766109197099,36,4.1006,0.4326383358446696,Medium Risk,Low
0,211500.0,315000.0,22918.5,0.42083607790658967,30,1.4893617021276595,0.4098257300436657,Low Risk,High
0,139500.0,508500.0,36292.5,0.4755553794712178,57,3.6451612903225805,0.5319536833731551,High Risk,Medium
0,157500.0,585000.0,17235.0,0.5162416783317461,64,3.7142857142857144,0.4829956443506105,Medium Risk,Medium
0,225000.0,946764.0,37174.5,0.32342242926258497,26,4.20784,0.6000372988483075,High Risk,High
0,112500.0,1125000.0,33025.5,0.760544375333045,51,10.0,0.4484398123334775,Medium Risk,Very Low
0,90000.0,555273.0,14778.0,0.48806725534524514,34,6.1697,0.5401816417894258,High Risk,Very Low
0,337500.0,1154362.5,33880.5,0.3879320148085818,33,3.4203333333333332,0.5384005764894166,High Risk,Very High
0,202500.0,888840.0,37494.0,0.3055977837201942,31,4.389333333333333,0.6158847101380128,High Risk,High
0,202500.0,670500.0,19602.0,0.638388325439379,56,3.311111111111111,0.40956181043467293,Low Risk,High
0,157500.0,1107981.0,32526.0,0.5658155753624524,53,7.0348,0.5157499338500997,High Risk,Medium
0,225000.0,562500.0,59067.0,0.6139933542391884,40,2.5,0.42550732288040577,Low Risk,High
0,391500.0,2220259.5,61186.5,0.4289664986692931,56,5.67116091954023,0.5638750000144451,High Risk,Very High
1,135000.0,142200.0,11362.5,0.35552277217577827,29,1.0533333333333332,0.3542618206631657,Low Risk,Low
0,202500.0,521280.0,35262.0,0.3057844812275867,38,2.574222222222222,0.5653943708042545,High Risk,High
0,180000.0,1116076.5,37012.5,0.3944220862933944,36,6.200425,0.5955301767091997,High Risk,Medium
1,135000.0,545040.0,25537.5,0.3841717677263259,36,4.037333333333334,0.5714409765507517,High Risk,Low
0,157500.0,360000.0,18508.5,0.41716430976576885,28,2.2857142857142856,0.48367070225997266,Medium Risk,Medium
0,180000.0,632664.0,35455.5,0.38588328101488173,35,3.5148,0.5610999965700599,High Risk,Medium
0,135000.0,1288350.0,37800.0,0.4032411026293614,41,9.543333333333333,0.6229438915773906,High Risk,Low
0,135000.0,508495.5,24462.0,0.405531793819437,42,3.7666333333333335,0.5538273805529139,High Risk,Low
0,225000.0,1042560.0,37575.0,0.44223225540929706,47,4.6336,0.5475393971572299,High Risk,High
0,315000.0,917172.0,29718.0,0.568453071373571,56,2.911657142857143,0.4316079265452557,Medium Risk,Very High
0,540000.0,1255680.0,39424.5,0.5988578480424939,38,2.3253333333333335,0.38615898117752984,Low Risk,Very High
0,67500.0,1023966.0,30069.0,0.6777194903250806,61,15.169866666666667,0.5304575409192241,High Risk,Very Low
0,225000.0,840996.0,24718.5,0.5947100407165568,38,3.73776,0.4443550045550386,Medium Risk,High
0,112500.0,225000.0,22014.0,0.4191771575103545,23,2.0,0.4795474212448228,Medium Risk,Very Low
1,135000.0,299250.0,8572.5,0.4511024162321069,37,2.216666666666667,0.4518104460192849,Medium Risk,Low
0,67500.0,284400.0,13257.0,0.30030813829918135,26,4.213333333333333,0.6179233992048396,High Risk,Very Low
0,216000.0,1206954.0,35419.5,0.5039624094656542,42,5.58775,0.5271257556194315,High Risk,High
0,157500.0,1223010.0,51948.0,0.6689034163818567,50,7.765142857142857,0.49287981667687436,Medium Risk,Medium
0,135000.0,1381113.0,36562.5,0.45176216991535784,26,10.230466666666667,0.5989614062070556,High Risk,Low
0,360000.0,1379376.0,44626.5,0.4489905415411526,26,3.8316,0.5220009561320231,High Risk,Very High
0,180000.0,1288350.0,41692.5,0.5959093368127544,40,7.1575,0.5064562554497178,Medium Risk,Medium
0,202500.0,543037.5,31302.0,0.4009441348819182,56,2.6816666666666666,0.5185727609548699,High Risk,High
0,234000.0,922500.0,33264.0,0.5226181465729077,56,3.9423076923076925,0.49102413496870567,Medium Risk,Very High
0,157500.0,854352.0,27688.5,0.6940039394246152,40,5.424457142857142,0.43285295696896664,Medium Risk,Medium
0,135000.0,1575000.0,41679.0,0.7194543505088616,47,11.666666666666666,0.4763052056979501,Medium Risk,Low
1,202500.0,450000.0,23107.5,0.5247365439479709,40,2.2222222222222223,0.4254539502482368,Low Risk,High
0,180000.0,219870.0,11223.0,0.7292028128887235,41,1.2215,0.2022689210218683,Low Risk,Medium
0,225000.0,568800.0,16429.5,0.6712040541332555,47,2.528,0.36033108685742293,Low Risk,High
0,112500.0,337500.0,16875.0,0.5424209568534716,33,3.0,0.45878952157326425,Medium Risk,Very Low
0,337500.0,2695500.0,74254.5,0.7261676995186713,33,7.986666666666666,0.44335621256676344,Medium Risk,Very High
0,180000.0,260640.0,25906.5,0.25420206350869984,28,1.448,0.49450164780366107,Medium Risk,Medium
0,270000.0,165915.0,13239.0,0.4640170122558818,45,0.6145,0.0895963704654955,Low Risk,Very High
1,112500.0,180000.0,9000.0,0.35956726935731603,21,1.6,0.448716365321342,Medium Risk,Very Low
0,202500.0,765000.0,41499.0,0.50697873120498,34,3.7777777777777777,0.5080855363582943,Medium Risk,High
0,202500.0,469152.0,25447.5,0.21667779980607452,34,2.3168,0.5873054831540531,High Risk,High
0,292500.0,691020.0,26905.5,0.46043157285075226,46,2.3624615384615386,0.46119494233010916,Medium Risk,Very High
0,72000.0,1724220.0,47542.5,0.7298470230294448,63,23.9475,0.5546115847896935,High Risk,Very Low
0,135000.0,263686.5,26208.0,0.6434693611860519,46,1.9532333333333334,0.36350050528110867,Low Risk,Low
0,157500.0,265851.0,16285.5,0.5721161356075312,40,1.6879428571428572,0.3568907970867182,Low Risk,Medium
0,270000.0,450000.0,28890.0,0.5400849567400807,35,1.6666666666666667,0.3713575216299596,Low Risk,Very High
0,180000.0,519633.0,38979.0,0.6537053496875914,44,2.88685,0.4125378281265699,Low Risk,Medium
0,94500.0,593010.0,17338.5,0.5989860906563554,52,6.2752380952380955,0.48939524178815613,Medium Risk,Very Low
0,121500.0,254700.0,30357.0,0.5265105302087968,31,2.096296296296296,0.44360556462992956,Medium Risk,Low
0,135000.0,270000.0,12586.5,0.44707899069138995,30,2.0,0.4451071713209717,Medium Risk,Low
0,202500.0,1237500.0,44581.5,0.554441607623883,48,6.111111111111111,0.5177193982082605,High Risk,High
0,382500.0,675000.0,69165.0,0.6815086336767603,30,1.7647058823529411,0.3254103890439728,Low Risk,Very High
0,157500.0,755190.0,29286.0,0.5602523997903833,58,4.7948571428571425,0.49449533542326174,Medium Risk,Medium
0,67500.0,229500.0,11290.5,0.3298729345627826,49,3.4,0.5802815719342949,High Risk,Very Low
0,180000.0,153576.0,10390.5,0.5716559740449257,42,0.8532,0.17409957275250196,Low Risk,Medium
0,126000.0,312840.0,21037.5,0.44849540767501556,39,2.4828571428571427,0.48831661475529176,Medium Risk,Low
1,202500.0,728460.0,57685.5,0.5871926655087163,32,3.5973333333333333,0.4799818930919477,Medium Risk,High
0,157500.0,180000.0,9000.0,0.43534027878363296,24,1.1428571428571428,0.331258432036755,Low Risk,Medium
0,157500.0,1515415.5,40104.0,0.378094998237075,37,9.621685714285714,0.6306986475832369,High Risk,Medium
0,135000.0,678996.0,34798.5,0.5445560704132829,31,5.0296,0.5196284077179119,High Risk,Low
0,135000.0,814041.0,23931.0,0.7325097507504766,56,6.029933333333333,0.41944666412952863,Low Risk,Low
0,135000.0,720000.0,42228.0,0.5727068786570969,36,5.333333333333333,0.5199565606714516,High Risk,Low
0,135000.0,346968.0,23184.0,0.40684336669064686,24,2.570133333333333,0.5141995216072947,High Risk,Low
0,216000.0,281493.0,17140.5,0.4190331588974392,31,1.3032083333333333,0.37615314764040875,Low Risk,High
0,180000.0,537471.0,58014.0,0.6102297329238363,26,2.98595,0.4588745965230615,Medium Risk,Medium
1,315000.0,1762110.0,48456.0,0.422261682639179,31,5.594,0.5660059848717379,High Risk,Very High
0,112500.0,144000.0,10152.0,0.6389192072738676,48,1.28,0.2642133963630662,Low Risk,Very Low
0,157500.0,900000.0,45000.0,0.6593199463397349,49,5.714285714285714,0.4749828839729897,Medium Risk,Medium
0,157500.0,1303812.0,38250.0,0.7093224139891557,62,8.27817142857143,0.457670334231129,Medium Risk,Medium
0,157500.0,675000.0,36747.0,0.5009820729368791,41,4.285714285714286,0.5261718206744176,High Risk,Medium
0,90000.0,518562.0,20695.5,0.44779628070085264,37,5.7618,0.5700247972732329,High Risk,Very Low
0,54000.0,326439.0,12433.5,0.3802731747925865,28,6.045166666666667,0.6062869892903159,High Risk,Very Low
0,225000.0,168102.0,16506.0,0.6193572010846267,46,0.74712,0.1034514784811367,Low Risk,High
0,540000.0,225000.0,11250.0,0.5655834722156572,41,0.4166666666666667,-0.1986250694411619,Low Risk,Very High
0,247500.0,495000.0,25402.5,0.5577514565266802,62,2.0,0.3916515444639326,Low Risk,Very High
0,112500.0,686749.5,24795.0,0.6005767678089358,39,6.10444,0.49464705901904354,Medium Risk,Very Low
0,135000.0,284400.0,13963.5,0.49570575505280406,36,2.1066666666666665,0.4304287258491254,Low Risk,Low
0,76500.0,675000.0,19737.0,0.5985335479152066,65,8.823529411764707,0.5183332260423967,High Risk,Very Low
1,157500.0,135000.0,6750.0,0.6356467242925455,21,0.8571428571428571,0.14074806642515578,Low Risk,Medium
0,225000.0,720000.0,18990.0,0.5031931469279053,33,3.2,0.47153342653604735,Medium Risk,High
0,225000.0,703728.0,31126.5,0.7591378783005579,47,3.12768,0.35218131990435575,Low Risk,High
0,135000.0,381528.0,14382.0,0.5185475287825136,44,2.8261333333333334,0.45588079810481164,Medium Risk,Low
0,180000.0,1107981.0,32526.0,0.4930232295607044,33,6.15545,0.5408910873778977,High Risk,Medium
0,292500.0,900000.0,35824.5,0.32242012884747334,33,3.076923076923077,0.565785320191648,High Risk,Very High
0,157500.0,1350000.0,35743.5,0.7041089315467506,48,8.571428571428571,0.4583341056551961,Medium Risk,Medium
0,157500.0,522000.0,26779.5,0.5856711587667146,45,3.3142857142857145,0.45065289352304666,Medium Risk,Medium
0,166500.0,663093.0,17622.0,0.3037737601963351,41,3.9825405405405405,0.5939518874368254,High Risk,Medium
0,112500.0,247500.0,12375.0,0.5677299607578306,33,2.2,0.4017713832574483,Low Risk,Very Low
